"Ind_ID","year_month","Final_behaviour","prop_focal","prop_pred"
"Seychelles",2022-09-01,"Eating",0.229735405291894,0.361069725864124
"Seychelles",2022-09-01,"Grooming actor",0.0371692566148677,0.0155691299165673
"Seychelles",2022-09-01,"Grooming receiver",0.122637547249055,0.0425357568533969
"Seychelles",2022-09-01,"Resting",0.187946241075178,0.410384386174017
"Seychelles",2022-09-01,"Running",0,0.00864123957091776
"Seychelles",2022-09-01,"Self-scratching",0.0130197396052079,0.0049165673420739
"Seychelles",2022-09-01,"Sleeping",0.232465350692986,0.0135578069129917
"Seychelles",2022-09-01,"Walking",0.0518689626207476,0.143325387365912
"Seychelles",2023-06-01,"Eating",0.430345572354212,0.353631201434549
"Seychelles",2023-06-01,"Grooming actor",0,0.0263000597728631
"Seychelles",2023-06-01,"Grooming receiver",0.0232181425485961,0.0526748356246264
"Seychelles",2023-06-01,"Resting",0.325458963282937,0.417065152420801
"Seychelles",2023-06-01,"Running",0.00431965442764579,0.00769575612671847
"Seychelles",2023-06-01,"Self-scratching",0.0386069114470842,0.00717274357441721
"Seychelles",2023-06-01,"Sleeping",0,0.0293634190077705
"Seychelles",2023-06-01,"Walking",0.0448164146868251,0.106096832038255
"Shongololo",2022-07-01,"Eating",0.672889266016122,0.338620792374144
"Shongololo",2022-07-01,"Grooming actor",0.00876820817423278,0.0189156985403634
"Shongololo",2022-07-01,"Grooming receiver",0.0237590156979211,0.0933124813821865
"Shongololo",2022-07-01,"Resting",0.0946117946542215,0.361557938635687
"Shongololo",2022-07-01,"Running",0.00537406307452977,0.00647899910634495
"Shongololo",2022-07-01,"Self-scratching",0.0114552397114977,0.00945784927018171
"Shongololo",2022-07-01,"Sleeping",0,0.0251712838844206
"Shongololo",2022-07-01,"Walking",0.133644463300806,0.146484956806673
"Shongololo",2022-09-01,"Eating",0.25642807505212,0.300759154510271
"Shongololo",2022-09-01,"Grooming actor",0.0345726198749131,0.0186811551056862
"Shongololo",2022-09-01,"Grooming receiver",0.0451702571230021,0.0375111640369157
"Shongololo",2022-09-01,"Resting",0.452744961779013,0.446412622804406
"Shongololo",2022-09-01,"Running",0.00121612230715775,0.00863352188151235
"Shongololo",2022-09-01,"Self-scratching",0.0484711605281445,0.00967549866031557
"Shongololo",2022-09-01,"Sleeping",0.0152883947185546,0.0338642453111045
"Shongololo",2022-09-01,"Walking",0.0908617095205003,0.144462637689789
"Shongololo",2023-06-01,"Eating",0.251905972045743,0.345958083832335
"Shongololo",2023-06-01,"Grooming actor",0.0118593816179585,0.031062874251497
"Shongololo",2023-06-01,"Grooming receiver",0.00624735281660313,0.0741017964071856
"Shongololo",2023-06-01,"Resting",0.489093604404913,0.426047904191617
"Shongololo",2023-06-01,"Running",0.0177890724269377,0.00464071856287425
"Shongololo",2023-06-01,"Self-scratching",0.0739093604404913,0.00718562874251497
"Shongololo",2023-06-01,"Sleeping",0,0.023877245508982
"Shongololo",2023-06-01,"Walking",0.0556967386700551,0.087125748502994
"Tambacounda",2022-07-01,"Eating",0.0126796280642434,0.359142346634902
"Tambacounda",2022-07-01,"Grooming actor",0,0.0143686718284693
"Tambacounda",2022-07-01,"Grooming receiver",0.0236686390532544,0.0865842763549732
"Tambacounda",2022-07-01,"Resting",0.327979712595097,0.345890410958904
"Tambacounda",2022-07-01,"Running",0.00591715976331361,0.00938058368076236
"Tambacounda",2022-07-01,"Self-scratching",0.0173288250211327,0.00863609291244789
"Tambacounda",2022-07-01,"Sleeping",0.398562975486052,0.0327575938058368
"Tambacounda",2022-07-01,"Walking",0.0874894336432798,0.143240023823705
"Tambacounda",2022-09-01,"Eating",0.152748189177674,0.320321811680572
"Tambacounda",2022-09-01,"Grooming actor",0.00553898593949723,0.0221245530393325
"Tambacounda",2022-09-01,"Grooming receiver",0.0726459309757137,0.0481972586412396
"Tambacounda",2022-09-01,"Resting",0.452918619514274,0.407106674612634
"Tambacounda",2022-09-01,"Running",0.00766936514699617,0.00536352800953516
