"burst","correction_type","target","random_seed","model","actual_label","data","model_type","actual_count","recall","precision","actual_prop","beh_rarity"
"Burst_1","rotbasal","Behaviour",1234,"CategoryEmbeddingModel","Eating","features","dl",83,0.71,0.69,0.32,"common"
"Burst_1","rotbasal","Behaviour",1234,"CategoryEmbeddingModel","Grooming actor","features","dl",24,0.17,0.67,0.09,"uncommon"
"Burst_1","rotbasal","Behaviour",1234,"CategoryEmbeddingModel","Grooming receiver","features","dl",18,0.61,0.58,0.07,"uncommon"
"Burst_1","rotbasal","Behaviour",1234,"CategoryEmbeddingModel","Resting","features","dl",98,0.77,0.66,0.37,"common"
"Burst_1","rotbasal","Behaviour",1234,"CategoryEmbeddingModel","Running","features","dl",1,0,0,0,"rare"
"Burst_1","rotbasal","Behaviour",1234,"CategoryEmbeddingModel","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","rotbasal","Behaviour",1234,"CategoryEmbeddingModel","Sleeping","features","dl",6,0.67,0.44,0.02,"rare"
"Burst_1","rotbasal","Behaviour",1234,"CategoryEmbeddingModel","Walking","features","dl",31,0.74,0.74,0.12,"uncommon"
"Burst_1","rotbasal","Behaviour",1234,"GANDALF","Eating","features","dl",83,0.67,0.66,0.32,"common"
"Burst_1","rotbasal","Behaviour",1234,"GANDALF","Grooming actor","features","dl",24,0.08,0.4,0.09,"uncommon"
"Burst_1","rotbasal","Behaviour",1234,"GANDALF","Grooming receiver","features","dl",18,0.56,0.71,0.07,"uncommon"
"Burst_1","rotbasal","Behaviour",1234,"GANDALF","Resting","features","dl",98,0.78,0.64,0.37,"common"
"Burst_1","rotbasal","Behaviour",1234,"GANDALF","Running","features","dl",1,0,0,0,"rare"
"Burst_1","rotbasal","Behaviour",1234,"GANDALF","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","rotbasal","Behaviour",1234,"GANDALF","Sleeping","features","dl",6,0.67,0.36,0.02,"rare"
"Burst_1","rotbasal","Behaviour",1234,"GANDALF","Walking","features","dl",31,0.65,0.69,0.12,"uncommon"
"Burst_1","rotbasal","Behaviour",123456,"CategoryEmbeddingModel","Eating","features","dl",83,0.8,0.71,0.32,"common"
"Burst_1","rotbasal","Behaviour",123456,"CategoryEmbeddingModel","Grooming actor","features","dl",24,0.21,0.36,0.09,"uncommon"
"Burst_1","rotbasal","Behaviour",123456,"CategoryEmbeddingModel","Grooming receiver","features","dl",18,0.56,0.77,0.07,"uncommon"
"Burst_1","rotbasal","Behaviour",123456,"CategoryEmbeddingModel","Resting","features","dl",98,0.8,0.7,0.37,"common"
"Burst_1","rotbasal","Behaviour",123456,"CategoryEmbeddingModel","Running","features","dl",1,1,0.5,0,"rare"
"Burst_1","rotbasal","Behaviour",123456,"CategoryEmbeddingModel","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","rotbasal","Behaviour",123456,"CategoryEmbeddingModel","Sleeping","features","dl",7,0.57,1,0.03,"rare"
"Burst_1","rotbasal","Behaviour",123456,"CategoryEmbeddingModel","Walking","features","dl",30,0.7,0.84,0.11,"uncommon"
"Burst_1","rotbasal","Behaviour",123456,"GANDALF","Eating","features","dl",83,0.77,0.68,0.32,"common"
"Burst_1","rotbasal","Behaviour",123456,"GANDALF","Grooming actor","features","dl",24,0.21,0.29,0.09,"uncommon"
"Burst_1","rotbasal","Behaviour",123456,"GANDALF","Grooming receiver","features","dl",18,0.5,0.64,0.07,"uncommon"
"Burst_1","rotbasal","Behaviour",123456,"GANDALF","Resting","features","dl",98,0.72,0.69,0.37,"common"
"Burst_1","rotbasal","Behaviour",123456,"GANDALF","Running","features","dl",1,1,0.5,0,"rare"
"Burst_1","rotbasal","Behaviour",123456,"GANDALF","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","rotbasal","Behaviour",123456,"GANDALF","Sleeping","features","dl",7,0.71,0.71,0.03,"rare"
"Burst_1","rotbasal","Behaviour",123456,"GANDALF","Walking","features","dl",30,0.7,0.81,0.11,"uncommon"
"Burst_1","rotdaily","Behaviour",42,"CategoryEmbeddingModel","Eating","features","dl",83,0.59,0.82,0.32,"common"
"Burst_1","rotdaily","Behaviour",42,"CategoryEmbeddingModel","Grooming actor","features","dl",24,0.04,0.17,0.09,"uncommon"
"Burst_1","rotdaily","Behaviour",42,"CategoryEmbeddingModel","Grooming receiver","features","dl",18,0.33,0.3,0.07,"uncommon"
"Burst_1","rotdaily","Behaviour",42,"CategoryEmbeddingModel","Resting","features","dl",98,0.85,0.58,0.37,"common"
"Burst_1","rotdaily","Behaviour",42,"CategoryEmbeddingModel","Running","features","dl",1,0,0,0,"rare"
"Burst_1","rotdaily","Behaviour",42,"CategoryEmbeddingModel","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","rotdaily","Behaviour",42,"CategoryEmbeddingModel","Sleeping","features","dl",6,0.17,1,0.02,"rare"
"Burst_1","rotdaily","Behaviour",42,"CategoryEmbeddingModel","Walking","features","dl",31,0.81,0.76,0.12,"uncommon"
"Burst_1","rotdaily","Behaviour",42,"GANDALF","Eating","features","dl",83,0.76,0.72,0.32,"common"
"Burst_1","rotdaily","Behaviour",42,"GANDALF","Grooming actor","features","dl",24,0.17,0.31,0.09,"uncommon"
"Burst_1","rotdaily","Behaviour",42,"GANDALF","Grooming receiver","features","dl",18,0.33,0.46,0.07,"uncommon"
"Burst_1","rotdaily","Behaviour",42,"GANDALF","Resting","features","dl",98,0.76,0.67,0.37,"common"
"Burst_1","rotdaily","Behaviour",42,"GANDALF","Running","features","dl",1,0,0,0,"rare"
"Burst_1","rotdaily","Behaviour",42,"GANDALF","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","rotdaily","Behaviour",42,"GANDALF","Sleeping","features","dl",6,0.5,0.5,0.02,"rare"
"Burst_1","rotdaily","Behaviour",42,"GANDALF","Walking","features","dl",31,0.74,0.72,0.12,"uncommon"
"Burst_1","rotdaily","Behaviour",100,"CategoryEmbeddingModel","Eating","features","dl",84,0.81,0.69,0.32,"common"
"Burst_1","rotdaily","Behaviour",100,"CategoryEmbeddingModel","Grooming actor","features","dl",24,0.08,0.5,0.09,"uncommon"
"Burst_1","rotdaily","Behaviour",100,"CategoryEmbeddingModel","Grooming receiver","features","dl",18,0.28,0.45,0.07,"uncommon"
"Burst_1","rotdaily","Behaviour",100,"CategoryEmbeddingModel","Resting","features","dl",98,0.78,0.64,0.37,"common"
"Burst_1","rotdaily","Behaviour",100,"CategoryEmbeddingModel","Running","features","dl",1,0,0,0,"rare"
"Burst_1","rotdaily","Behaviour",100,"CategoryEmbeddingModel","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","rotdaily","Behaviour",100,"CategoryEmbeddingModel","Sleeping","features","dl",6,0.17,0.25,0.02,"rare"
"Burst_1","rotdaily","Behaviour",100,"CategoryEmbeddingModel","Walking","features","dl",30,0.77,0.85,0.11,"uncommon"
"Burst_1","rotdaily","Behaviour",100,"GANDALF","Eating","features","dl",84,0.73,0.74,0.32,"common"
"Burst_1","rotdaily","Behaviour",100,"GANDALF","Grooming actor","features","dl",24,0.04,0.5,0.09,"uncommon"
"Burst_1","rotdaily","Behaviour",100,"GANDALF","Grooming receiver","features","dl",18,0.33,0.5,0.07,"uncommon"
"Burst_1","rotdaily","Behaviour",100,"GANDALF","Resting","features","dl",98,0.84,0.61,0.37,"common"
"Burst_1","rotdaily","Behaviour",100,"GANDALF","Running","features","dl",1,0,0,0,"rare"
"Burst_1","rotdaily","Behaviour",100,"GANDALF","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","rotdaily","Behaviour",100,"GANDALF","Sleeping","features","dl",6,0.17,0.33,0.02,"rare"
"Burst_1","rotdaily","Behaviour",100,"GANDALF","Walking","features","dl",30,0.8,0.8,0.11,"uncommon"
"Burst_1","rotdaily","Behaviour",123,"CategoryEmbeddingModel","Eating","features","dl",83,0.83,0.73,0.32,"common"
"Burst_1","rotdaily","Behaviour",123,"CategoryEmbeddingModel","Grooming actor","features","dl",24,0.04,0.25,0.09,"uncommon"
"Burst_1","rotdaily","Behaviour",123,"CategoryEmbeddingModel","Grooming receiver","features","dl",18,0.44,0.53,0.07,"uncommon"
"Burst_1","rotdaily","Behaviour",123,"CategoryEmbeddingModel","Resting","features","dl",98,0.79,0.68,0.37,"common"
"Burst_1","rotdaily","Behaviour",123,"CategoryEmbeddingModel","Running","features","dl",1,1,0.33,0,"rare"
"Burst_1","rotdaily","Behaviour",123,"CategoryEmbeddingModel","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","rotdaily","Behaviour",123,"CategoryEmbeddingModel","Sleeping","features","dl",6,0.5,0.43,0.02,"rare"
"Burst_1","rotdaily","Behaviour",123,"CategoryEmbeddingModel","Walking","features","dl",31,0.71,0.88,0.12,"uncommon"
"Burst_1","rotdaily","Behaviour",123,"GANDALF","Eating","features","dl",83,0.73,0.73,0.32,"common"
"Burst_1","rotdaily","Behaviour",123,"GANDALF","Grooming actor","features","dl",24,0.42,0.37,0.09,"uncommon"
"Burst_1","rotdaily","Behaviour",123,"GANDALF","Grooming receiver","features","dl",18,0.28,0.71,0.07,"uncommon"
"Burst_1","rotdaily","Behaviour",123,"GANDALF","Resting","features","dl",98,0.81,0.67,0.37,"common"
"Burst_1","rotdaily","Behaviour",123,"GANDALF","Running","features","dl",1,1,0.5,0,"rare"
"Burst_1","rotdaily","Behaviour",123,"GANDALF","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","rotdaily","Behaviour",123,"GANDALF","Sleeping","features","dl",6,0.33,0.5,0.02,"rare"
"Burst_1","rotdaily","Behaviour",123,"GANDALF","Walking","features","dl",31,0.61,0.86,0.12,"uncommon"
"Burst_1","rotdaily","Behaviour",1234,"CategoryEmbeddingModel","Eating","features","dl",83,0.78,0.66,0.32,"common"
"Burst_1","rotdaily","Behaviour",1234,"CategoryEmbeddingModel","Grooming actor","features","dl",24,0.21,0.5,0.09,"uncommon"
"Burst_1","rotdaily","Behaviour",1234,"CategoryEmbeddingModel","Grooming receiver","features","dl",18,0.56,0.59,0.07,"uncommon"
"Burst_1","rotdaily","Behaviour",1234,"CategoryEmbeddingModel","Resting","features","dl",98,0.79,0.69,0.37,"common"
"Burst_1","rotdaily","Behaviour",1234,"CategoryEmbeddingModel","Running","features","dl",1,0,0,0,"rare"
"Burst_1","rotdaily","Behaviour",1234,"CategoryEmbeddingModel","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","rotdaily","Behaviour",1234,"CategoryEmbeddingModel","Sleeping","features","dl",6,0.5,0.75,0.02,"rare"
"Burst_1","rotdaily","Behaviour",1234,"CategoryEmbeddingModel","Walking","features","dl",31,0.61,0.86,0.12,"uncommon"
"Burst_1","rotdaily","Behaviour",1234,"GANDALF","Eating","features","dl",83,0.72,0.66,0.32,"common"
"Burst_1","rotdaily","Behaviour",1234,"GANDALF","Grooming actor","features","dl",24,0.08,0.5,0.09,"uncommon"
"Burst_1","rotdaily","Behaviour",1234,"GANDALF","Grooming receiver","features","dl",18,0.56,0.77,0.07,"uncommon"
"Burst_1","rotdaily","Behaviour",1234,"GANDALF","Resting","features","dl",98,0.85,0.67,0.37,"common"
"Burst_1","rotdaily","Behaviour",1234,"GANDALF","Running","features","dl",1,0,0,0,"rare"
"Burst_1","rotdaily","Behaviour",1234,"GANDALF","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","rotdaily","Behaviour",1234,"GANDALF","Sleeping","features","dl",6,0.67,0.8,0.02,"rare"
"Burst_1","rotdaily","Behaviour",1234,"GANDALF","Walking","features","dl",31,0.61,0.73,0.12,"uncommon"
"Burst_1","rotdaily","Behaviour",123456,"CategoryEmbeddingModel","Eating","features","dl",83,0.84,0.66,0.32,"common"
"Burst_1","rotdaily","Behaviour",123456,"CategoryEmbeddingModel","Grooming actor","features","dl",24,0.12,0.43,0.09,"uncommon"
"Burst_1","rotdaily","Behaviour",123456,"CategoryEmbeddingModel","Grooming receiver","features","dl",18,0.39,0.7,0.07,"uncommon"
"Burst_1","rotdaily","Behaviour",123456,"CategoryEmbeddingModel","Resting","features","dl",98,0.76,0.7,0.37,"common"
"Burst_1","rotdaily","Behaviour",123456,"CategoryEmbeddingModel","Running","features","dl",1,0,0,0,"rare"
"Burst_1","rotdaily","Behaviour",123456,"CategoryEmbeddingModel","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","rotdaily","Behaviour",123456,"CategoryEmbeddingModel","Sleeping","features","dl",7,0.57,0.67,0.03,"rare"
"Burst_1","rotdaily","Behaviour",123456,"CategoryEmbeddingModel","Walking","features","dl",30,0.77,0.82,0.11,"uncommon"
"Burst_1","rotdaily","Behaviour",123456,"GANDALF","Eating","features","dl",83,0.83,0.66,0.32,"common"
"Burst_1","rotdaily","Behaviour",123456,"GANDALF","Grooming actor","features","dl",24,0.46,0.5,0.09,"uncommon"
"Burst_1","rotdaily","Behaviour",123456,"GANDALF","Grooming receiver","features","dl",18,0.56,0.67,0.07,"uncommon"
"Burst_1","rotdaily","Behaviour",123456,"GANDALF","Resting","features","dl",98,0.65,0.74,0.37,"common"
"Burst_1","rotdaily","Behaviour",123456,"GANDALF","Running","features","dl",1,0,0,0,"rare"
"Burst_1","rotdaily","Behaviour",123456,"GANDALF","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","rotdaily","Behaviour",123456,"GANDALF","Sleeping","features","dl",7,0.71,0.56,0.03,"rare"
"Burst_1","rotdaily","Behaviour",123456,"GANDALF","Walking","features","dl",30,0.67,0.8,0.11,"uncommon"
"Burst_1","uncorrected","Behaviour",42,"CategoryEmbeddingModel","Eating","features","dl",83,0.82,0.68,0.32,"common"
"Burst_1","uncorrected","Behaviour",42,"CategoryEmbeddingModel","Grooming actor","features","dl",24,0.17,0.57,0.09,"uncommon"
"Burst_1","uncorrected","Behaviour",42,"CategoryEmbeddingModel","Grooming receiver","features","dl",18,0.28,0.45,0.07,"uncommon"
"Burst_1","uncorrected","Behaviour",42,"CategoryEmbeddingModel","Resting","features","dl",98,0.81,0.71,0.37,"common"
"Burst_1","uncorrected","Behaviour",42,"CategoryEmbeddingModel","Running","features","dl",1,0,0,0,"rare"
"Burst_1","uncorrected","Behaviour",42,"CategoryEmbeddingModel","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","uncorrected","Behaviour",42,"CategoryEmbeddingModel","Sleeping","features","dl",6,0.83,0.71,0.02,"rare"
"Burst_1","uncorrected","Behaviour",42,"CategoryEmbeddingModel","Walking","features","dl",31,0.65,0.74,0.12,"uncommon"
"Burst_1","uncorrected","Behaviour",42,"GANDALF","Eating","features","dl",83,0.8,0.63,0.32,"common"
"Burst_1","uncorrected","Behaviour",42,"GANDALF","Grooming actor","features","dl",24,0.33,0.2,0.09,"uncommon"
"Burst_1","uncorrected","Behaviour",42,"GANDALF","Grooming receiver","features","dl",18,0.22,0.5,0.07,"uncommon"
"Burst_1","uncorrected","Behaviour",42,"GANDALF","Resting","features","dl",98,0.58,0.72,0.37,"common"
"Burst_1","uncorrected","Behaviour",42,"GANDALF","Running","features","dl",1,0,0,0,"rare"
"Burst_1","uncorrected","Behaviour",42,"GANDALF","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","uncorrected","Behaviour",42,"GANDALF","Sleeping","features","dl",6,0.67,0.67,0.02,"rare"
"Burst_1","uncorrected","Behaviour",42,"GANDALF","Walking","features","dl",31,0.61,0.73,0.12,"uncommon"
"Burst_1","uncorrected","Behaviour",100,"CategoryEmbeddingModel","Eating","features","dl",84,0.87,0.73,0.32,"common"
"Burst_1","uncorrected","Behaviour",100,"CategoryEmbeddingModel","Grooming actor","features","dl",24,0.33,0.62,0.09,"uncommon"
"Burst_1","uncorrected","Behaviour",100,"CategoryEmbeddingModel","Grooming receiver","features","dl",18,0.44,0.5,0.07,"uncommon"
"Burst_1","uncorrected","Behaviour",100,"CategoryEmbeddingModel","Resting","features","dl",98,0.77,0.73,0.37,"common"
"Burst_1","uncorrected","Behaviour",100,"CategoryEmbeddingModel","Running","features","dl",1,1,0.5,0,"rare"
"Burst_1","uncorrected","Behaviour",100,"CategoryEmbeddingModel","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","uncorrected","Behaviour",100,"CategoryEmbeddingModel","Sleeping","features","dl",6,0.17,0.33,0.02,"rare"
"Burst_1","uncorrected","Behaviour",100,"CategoryEmbeddingModel","Walking","features","dl",30,0.8,0.92,0.11,"uncommon"
"Burst_1","uncorrected","Behaviour",100,"GANDALF","Eating","features","dl",84,0.87,0.74,0.32,"common"
"Burst_1","uncorrected","Behaviour",100,"GANDALF","Grooming actor","features","dl",24,0.54,0.62,0.09,"uncommon"
"Burst_1","uncorrected","Behaviour",100,"GANDALF","Grooming receiver","features","dl",18,0.33,0.6,0.07,"uncommon"
"Burst_1","uncorrected","Behaviour",100,"GANDALF","Resting","features","dl",98,0.77,0.75,0.37,"common"
"Burst_1","uncorrected","Behaviour",100,"GANDALF","Running","features","dl",1,0,0,0,"rare"
"Burst_1","uncorrected","Behaviour",100,"GANDALF","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","uncorrected","Behaviour",100,"GANDALF","Sleeping","features","dl",6,0.33,0.5,0.02,"rare"
"Burst_1","uncorrected","Behaviour",100,"GANDALF","Walking","features","dl",30,0.8,0.86,0.11,"uncommon"
"Burst_1","uncorrected","Behaviour",123,"CategoryEmbeddingModel","Eating","features","dl",83,0.78,0.75,0.32,"common"
"Burst_1","uncorrected","Behaviour",123,"CategoryEmbeddingModel","Grooming actor","features","dl",24,0.17,0.5,0.09,"uncommon"
"Burst_1","uncorrected","Behaviour",123,"CategoryEmbeddingModel","Grooming receiver","features","dl",18,0.39,0.58,0.07,"uncommon"
"Burst_1","uncorrected","Behaviour",123,"CategoryEmbeddingModel","Resting","features","dl",98,0.89,0.69,0.37,"common"
"Burst_1","uncorrected","Behaviour",123,"CategoryEmbeddingModel","Running","features","dl",1,1,1,0,"rare"
"Burst_1","uncorrected","Behaviour",123,"CategoryEmbeddingModel","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","uncorrected","Behaviour",123,"CategoryEmbeddingModel","Sleeping","features","dl",6,0.33,0.67,0.02,"rare"
"Burst_1","uncorrected","Behaviour",123,"CategoryEmbeddingModel","Walking","features","dl",31,0.65,0.8,0.12,"uncommon"
"Burst_1","uncorrected","Behaviour",123,"GANDALF","Eating","features","dl",83,0.8,0.74,0.32,"common"
"Burst_1","uncorrected","Behaviour",123,"GANDALF","Grooming actor","features","dl",24,0.42,0.33,0.09,"uncommon"
"Burst_1","uncorrected","Behaviour",123,"GANDALF","Grooming receiver","features","dl",18,0.5,0.53,0.07,"uncommon"
"Burst_1","uncorrected","Behaviour",123,"GANDALF","Resting","features","dl",98,0.67,0.69,0.37,"common"
"Burst_1","uncorrected","Behaviour",123,"GANDALF","Running","features","dl",1,0,0,0,"rare"
"Burst_1","uncorrected","Behaviour",123,"GANDALF","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","uncorrected","Behaviour",123,"GANDALF","Sleeping","features","dl",6,0.5,1,0.02,"rare"
"Burst_1","uncorrected","Behaviour",123,"GANDALF","Walking","features","dl",31,0.77,0.83,0.12,"uncommon"
"Burst_1","uncorrected","Behaviour",1234,"CategoryEmbeddingModel","Eating","features","dl",83,0.86,0.7,0.32,"common"
"Burst_1","uncorrected","Behaviour",1234,"CategoryEmbeddingModel","Grooming actor","features","dl",24,0.25,0.5,0.09,"uncommon"
"Burst_1","uncorrected","Behaviour",1234,"CategoryEmbeddingModel","Grooming receiver","features","dl",18,0.56,0.71,0.07,"uncommon"
"Burst_1","uncorrected","Behaviour",1234,"CategoryEmbeddingModel","Resting","features","dl",98,0.83,0.72,0.37,"common"
"Burst_1","uncorrected","Behaviour",1234,"CategoryEmbeddingModel","Running","features","dl",1,0,0,0,"rare"
"Burst_1","uncorrected","Behaviour",1234,"CategoryEmbeddingModel","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","uncorrected","Behaviour",1234,"CategoryEmbeddingModel","Sleeping","features","dl",6,0.5,1,0.02,"rare"
"Burst_1","uncorrected","Behaviour",1234,"CategoryEmbeddingModel","Walking","features","dl",31,0.52,0.8,0.12,"uncommon"
"Burst_1","uncorrected","Behaviour",1234,"GANDALF","Eating","features","dl",83,0.73,0.73,0.32,"common"
"Burst_1","uncorrected","Behaviour",1234,"GANDALF","Grooming actor","features","dl",24,0.29,0.5,0.09,"uncommon"
"Burst_1","uncorrected","Behaviour",1234,"GANDALF","Grooming receiver","features","dl",18,0.5,0.82,0.07,"uncommon"
"Burst_1","uncorrected","Behaviour",1234,"GANDALF","Resting","features","dl",98,0.86,0.68,0.37,"common"
"Burst_1","uncorrected","Behaviour",1234,"GANDALF","Running","features","dl",1,0,0,0,"rare"
"Burst_1","uncorrected","Behaviour",1234,"GANDALF","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","uncorrected","Behaviour",1234,"GANDALF","Sleeping","features","dl",6,0.5,1,0.02,"rare"
"Burst_1","uncorrected","Behaviour",1234,"GANDALF","Walking","features","dl",31,0.61,0.68,0.12,"uncommon"
"Burst_1","uncorrected","Behaviour",123456,"CategoryEmbeddingModel","Eating","features","dl",83,0.87,0.77,0.32,"common"
"Burst_1","uncorrected","Behaviour",123456,"CategoryEmbeddingModel","Grooming actor","features","dl",24,0.33,0.67,0.09,"uncommon"
"Burst_1","uncorrected","Behaviour",123456,"CategoryEmbeddingModel","Grooming receiver","features","dl",18,0.44,0.73,0.07,"uncommon"
"Burst_1","uncorrected","Behaviour",123456,"CategoryEmbeddingModel","Resting","features","dl",98,0.82,0.72,0.37,"common"
